CantidadDeBeneficiarios,CantidadBeneficioConsolidado,CantidadUltimobeneficio,CodigoDepartamentoAtencion,CodigoMunicipioAtencion,CondicionSexual,Discapacidad,EstadoBeneficiario,EstadoCivil,Etnia,FechaInscripcionBeneficiario,FechaUltimoBeneficioAsignado,Genero,NivelEscolaridad,NombreDepartamentoAtencion,NombreMunicipioAtencion,Pais,RangoEdad,TipoAsignacionBeneficio,TipoBeneficio,TipoDocumento,TipoPoblacion,ValorBeneficioConsolidadoAsignado,ValorUltimoBeneficioAsignado
1,1,1,13,13244,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,Media (10o - 13o),BOLIVAR,EL CARMEN DE BOLÍVAR,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23555,Heterosexual,NO,RETIRADO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,TECNOLÓGICO,CÓRDOBA,PLANETA RICA,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,47,47555,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Media (10o - 13o),MAGDALENA,PLATO,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,47,47555,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Media (10o - 13o),MAGDALENA,PLATO,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,47,47555,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Media (10o - 13o),MAGDALENA,PLATO,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,47,47555,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Media (10o - 13o),MAGDALENA,PLATO,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23417,Heterosexual,NO,RETIRADO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Preescolar,CÓRDOBA,LORICA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADO-INSCRITO,Viudo(a),AFROCOLOMBIANO – NEGRO,2018-01-01,1900-01-01,Mujer,Básica Secundaria (6o - 9o),CHOCO,QUIBDÓ,Colombia,50-65,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADO-INSCRITO,Viudo(a),AFROCOLOMBIANO – NEGRO,2018-01-01,1900-01-01,Mujer,Básica Secundaria (6o - 9o),CHOCO,QUIBDÓ,Colombia,50-65,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,52,52683,Heterosexual,NO,ATENDIDO,Casado(a),ND,2019-01-01,2021-01-01,Mujer,Media (10o - 13o),NARIÑO,SANDONÁ,Colombia,30-49,ADMINISTRATIVO Y OPERATIVO,ADMINISTRATIVO Y OPERATIVO,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,19,19455,Heterosexual,NO,RETIRADO,Unión libre,AFROCOLOMBIANO – NEGRO,2018-01-01,1900-01-01,Mujer,Media (10o - 13o),CAUCA,MIRANDA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,52,52693,Heterosexual,NO,RETIRADO,Unión libre,ND,2018-01-01,1900-01-01,Mujer,Media (10o - 13o),NARIÑO,SAN PABLO,Colombia,18-29,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,47,47053,Heterosexual,NO,VINCULADO-INSCRITO,Casado(a),ND,2019-01-01,1900-01-01,Mujer,Básica Secundaria (6o - 9o),MAGDALENA,ARACATACA,Colombia,50-65,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,44,44001,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,Básica Secundaria (6o - 9o),LA GUAJIRA,RIOHACHA,Colombia,50-65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,81,81001,Heterosexual,NO,ATENDIDO,Viudo(a),ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),ARAUCA,ARAUCA,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,13,13244,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,Ninguno,BOLIVAR,EL CARMEN DE BOLÍVAR,Colombia,50-65,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,13,13244,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),Indígena,2019-01-01,1900-01-01,Mujer,ESPECIALIZACIÓN,BOLIVAR,EL CARMEN DE BOLÍVAR,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,70,70215,Heterosexual,NO,VINCULADO-INSCRITO,DIVORCIADO(A),ND,2019-01-01,1900-01-01,Mujer,TÉCNICA PROFESIONAL,SUCRE,COROZAL,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,13,13430,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Hombre,Básica Secundaria (6o - 9o),BOLIVAR,MAGANGUÉ,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,13,13430,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Hombre,Básica Secundaria (6o - 9o),BOLIVAR,MAGANGUÉ,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,AFROCOLOMBIANO – NEGRO,2018-01-01,1900-01-01,Mujer,Ninguno,CHOCO,QUIBDÓ,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,AFROCOLOMBIANO – NEGRO,2018-01-01,1900-01-01,Mujer,Ninguno,CHOCO,QUIBDÓ,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,70,70820,Heterosexual,NO,RETIRADO,Soltero(a),ND,2019-01-01,1900-01-01,Hombre,Básica Secundaria (6o - 9o),SUCRE,SANTIAGO DE TOLÚ,Colombia,18-29,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,47,47245,Heterosexual,NO,VINCULADO-INSCRITO,Casado(a),ND,2019-01-01,1900-01-01,Hombre,Preescolar,MAGDALENA,EL BANCO,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,47,47245,Heterosexual,NO,VINCULADO-INSCRITO,DIVORCIADO(A),AFROCOLOMBIANO – NEGRO,2019-01-01,1900-01-01,Mujer,Ninguno,MAGDALENA,EL BANCO,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,47,47053,Heterosexual,SI,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Hombre,Básica primaria (1o. - 5o.),MAGDALENA,ARACATACA,Colombia,50-65,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,95,95001,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2021-01-01,Mujer,Básica Secundaria (6o - 9o),GUAVIARE,SAN JOSÉ DEL GUAVIARE,Colombia,50-65,ADMINISTRATIVO Y OPERATIVO,ADMINISTRATIVO Y OPERATIVO,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,20,20060,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,Básica Secundaria (6o - 9o),CESAR,BOSCONIA,Colombia,18-29,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,RETIRADO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,Básica Secundaria (6o - 9o),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,RETIRADO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,Básica Secundaria (6o - 9o),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,20,20011,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Ninguno,CESAR,AGUACHICA,Colombia,>65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),Indígena,2019-01-01,1900-01-01,Hombre,Media (10o - 13o),CÓRDOBA,MONTELÍBANO,Colombia,18-29,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76122,Heterosexual,NO,RETIRADO,Unión libre,ND,2018-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),VALLE DEL CAUCA,CAICEDONIA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,52,52693,Heterosexual,NO,RETIRADO,Soltero(a),ND,2018-01-01,1900-01-01,Mujer,Media (10o - 13o),NARIÑO,SAN PABLO,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,05,05120,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),ANTIOQUIA,CÁCERES,Colombia,30-49,FORMACION,FORMACION,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,05,05120,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),ANTIOQUIA,CÁCERES,Colombia,30-49,FORMACION,FORMACION,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,47,47555,Heterosexual,NO,VINCULADO-INSCRITO,DIVORCIADO(A),ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),MAGDALENA,PLATO,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,47,47555,Heterosexual,NO,VINCULADO-INSCRITO,DIVORCIADO(A),ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),MAGDALENA,PLATO,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23555,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,TÉCNICA PROFESIONAL,CÓRDOBA,PLANETA RICA,Colombia,50-65,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23555,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,TÉCNICA PROFESIONAL,CÓRDOBA,PLANETA RICA,Colombia,50-65,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,20,20060,Heterosexual,NO,VINCULADO-INSCRITO,Viudo(a),ND,2019-01-01,1900-01-01,Mujer,TÉCNICA PROFESIONAL,CESAR,BOSCONIA,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,66,66001,Heterosexual,NO,VINCULADO-INSCRITO,Viudo(a),ND,2022-01-01,1900-01-01,Mujer,MAESTRÍA,RISARALDA,PEREIRA,Colombia,>65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76041,Heterosexual,NO,RETIRADO,Casado(a),ND,2018-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),VALLE DEL CAUCA,ANSERMANUEVO,Colombia,50-65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
2,2,2,27,27001,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,AFROCOLOMBIANO – NEGRO,2018-01-01,1900-01-01,Mujer,Básica Secundaria (6o - 9o),CHOCO,QUIBDÓ,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
2,2,2,27,27001,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,AFROCOLOMBIANO – NEGRO,2018-01-01,1900-01-01,Mujer,Básica Secundaria (6o - 9o),CHOCO,QUIBDÓ,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
2,2,2,27,27001,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,AFROCOLOMBIANO – NEGRO,2018-01-01,1900-01-01,Mujer,Básica Secundaria (6o - 9o),CHOCO,QUIBDÓ,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,19,19212,Heterosexual,NO,RETIRADO,Soltero(a),ND,2018-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CAUCA,CORINTO,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,44,44078,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),LA GUAJIRA,BARRANCAS,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,13,13657,Heterosexual,SI,RETIRADO,Unión libre,ND,2019-01-01,1900-01-01,Hombre,Básica primaria (1o. - 5o.),BOLIVAR,SAN JUAN NEPOMUCENO,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,19,19001,Heterosexual,NO,RETIRADO,Soltero(a),ND,2018-01-01,1900-01-01,Mujer,Básica Secundaria (6o - 9o),CAUCA,POPAYÁN,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,54,54001,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2021-01-01,Hombre,Media (10o - 13o),NORTE DE SANTANDER,CÚCUTA,Colombia,30-49,ADMINISTRATIVO Y OPERATIVO,ADMINISTRATIVO Y OPERATIVO,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,44,44001,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Media (10o - 13o),LA GUAJIRA,RIOHACHA,Colombia,50-65,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,70,70215,Heterosexual,NO,VINCULADO-INSCRITO,Viudo(a),ND,2019-01-01,1900-01-01,Mujer,Ninguno,SUCRE,COROZAL,Colombia,50-65,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,52,52683,Heterosexual,NO,ATENDIDO,Separado(a) o divorciado(a),ND,2019-01-01,2021-01-01,Mujer,Básica primaria (1o. - 5o.),NARIÑO,SANDONÁ,Colombia,30-49,ADMINISTRATIVO Y OPERATIVO,ADMINISTRATIVO Y OPERATIVO,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,11,11001,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,TÉCNICA PROFESIONAL,BOGOTA,BOGOTA D.C.,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,86,86001,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2021-01-01,Mujer,Básica Secundaria (6o - 9o),PUTUMAYO,MOCOA,Colombia,18-29,ADMINISTRATIVO Y OPERATIVO,ADMINISTRATIVO Y OPERATIVO,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,44,44001,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Hombre,Básica Secundaria (6o - 9o),LA GUAJIRA,RIOHACHA,Colombia,50-65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23417,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,Básica Secundaria (6o - 9o),CÓRDOBA,LORICA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23417,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,Básica Secundaria (6o - 9o),CÓRDOBA,LORICA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,54,54001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2021-01-01,Mujer,Ninguno,NORTE DE SANTANDER,CÚCUTA,Colombia,30-49,ADMINISTRATIVO Y OPERATIVO,ADMINISTRATIVO Y OPERATIVO,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,86,86001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2021-01-01,Mujer,UNIVERSITARIO SIN TÍTULO,PUTUMAYO,MOCOA,Colombia,18-29,ADMINISTRATIVO Y OPERATIVO,ADMINISTRATIVO Y OPERATIVO,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,20,20013,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,TÉCNICA PROFESIONAL,CESAR,AGUSTÍN CODAZZI,Colombia,18-29,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,20,20011,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,Ninguno,CESAR,AGUACHICA,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,20,20011,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,Ninguno,CESAR,AGUACHICA,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,20,20011,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,Ninguno,CESAR,AGUACHICA,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,20,20011,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),ND,2019-01-01,1900-01-01,Mujer,Ninguno,CESAR,AGUACHICA,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23417,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica Secundaria (6o - 9o),CÓRDOBA,LORICA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,81,81001,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2021-01-01,Mujer,Básica primaria (1o. - 5o.),ARAUCA,ARAUCA,Colombia,50-65,ADMINISTRATIVO Y OPERATIVO,ADMINISTRATIVO Y OPERATIVO,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),AFROCOLOMBIANO – NEGRO,2018-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CHOCO,QUIBDÓ,Colombia,50-65,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),AFROCOLOMBIANO – NEGRO,2018-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CHOCO,QUIBDÓ,Colombia,50-65,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),AFROCOLOMBIANO – NEGRO,2018-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CHOCO,QUIBDÓ,Colombia,50-65,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,13,13430,Heterosexual,NO,VINCULADO-INSCRITO,Soltero(a),ND,2019-01-01,1900-01-01,Hombre,Básica primaria (1o. - 5o.),BOLIVAR,MAGANGUÉ,Colombia,50-65,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,Indígena,2019-01-01,1900-01-01,Mujer,Básica primaria (1o. - 5o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADO-INSCRITO,Viudo(a),RAIZAL,2021-01-01,1900-01-01,Mujer,Media (10o - 13o),SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,30-49,ND,ND,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,RAIZAL,2021-01-01,1900-01-01,Mujer,PROFESIONAL,SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,18-29,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADO-INSCRITO,Unión libre,RAIZAL,2021-01-01,1900-01-01,Mujer,PROFESIONAL,SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,18-29,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
